method,epoch,group_id,selection_type,block,layer,feature,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1,0,feature,input,-1,0,input,0.4690000116825104,0.22220443189144135,-0.05452696233987808,0.6980534791946411,1.0671981573104858,1.0445740222930908
RaT,1,1,feature,input,-1,1,input,0.5270000100135803,0.25240543484687805,0.037941958755254745,0.6783043742179871,1.0690425634384155,1.0466055870056152
RaT,1,2,feature,input,-1,2,input,0.4519999921321869,0.1960267573595047,-0.07816033065319061,0.662207305431366,1.0636024475097656,1.0275423526763916
RaT,1,3,feature,input,-1,3,input,0.5059999823570251,0.2387116402387619,0.00847865454852581,0.6824496388435364,1.0419787168502808,1.029619574546814
RaT,1,4,feature,input,-1,4,input,0.5040000081062317,0.22476869821548462,-0.010905914008617401,0.6831070780754089,1.0958552360534668,1.069289207458496
RaT,1,5,feature,input,-1,5,input,0.41999998688697815,0.18091018497943878,-0.11434108018875122,0.6626974940299988,1.0731943845748901,1.0316649675369263
RaT,250,0,feature,input,-1,0,input,0.5130000114440918,0.36224281787872314,0.04511551186442375,1.3070926666259766,2.786572217941284,2.768528461456299
RaT,250,1,feature,input,-1,1,input,0.5220000147819519,0.37192627787590027,0.05307003855705261,1.307822823524475,1.4290509223937988,1.387964129447937
RaT,250,2,feature,input,-1,2,input,0.5299999713897705,0.39352384209632874,0.0994788408279419,1.368091344833374,1.358984112739563,1.3206040859222412
RaT,250,3,feature,input,-1,3,input,0.5019999742507935,0.3721201419830322,0.06752564758062363,1.3102818727493286,2.840423107147217,2.8122916221618652
RaT,250,4,feature,input,-1,4,input,0.5230000019073486,0.38271844387054443,0.08787098526954651,1.3337445259094238,1.4374452829360962,1.4148234128952026
RaT,250,5,feature,input,-1,5,input,0.5389999747276306,0.39509257674217224,0.05312636122107506,1.3416801691055298,1.4611327648162842,1.4127438068389893
RaT,500,0,feature,input,-1,0,input,0.5049999952316284,0.3764699697494507,0.04652973264455795,1.3819432258605957,2.7606558799743652,2.7217772006988525
RaT,500,1,feature,input,-1,1,input,0.5249999761581421,0.3840472996234894,0.10167500376701355,1.3312170505523682,1.4413419961929321,1.3734233379364014
RaT,500,2,feature,input,-1,2,input,0.5580000281333923,0.4170956611633301,0.15891161561012268,1.33603036403656,1.4297852516174316,1.3988168239593506
RaT,500,3,feature,input,-1,3,input,0.5249999761581421,0.3716087341308594,0.03303429111838341,1.3576666116714478,2.7889299392700195,2.763939380645752
RaT,500,4,feature,input,-1,4,input,0.5460000038146973,0.39377233386039734,0.13608580827713013,1.3015185594558716,1.4937553405761719,1.4580345153808594
RaT,500,5,feature,input,-1,5,input,0.5350000262260437,0.3829173445701599,0.06297560781240463,1.3634636402130127,1.4461332559585571,1.4032344818115234
RaT,750,0,feature,input,-1,0,input,1.0,0.9869946241378784,1.2131558656692505,0.37394261360168457,2.082552433013916,2.0400240421295166
RaT,750,1,feature,input,-1,1,input,0.1289999932050705,0.0034249848686158657,-0.6679583787918091,0.6049807667732239,1.9342888593673706,1.9352084398269653
RaT,750,2,feature,input,-1,2,input,0.1550000011920929,0.004565950948745012,-0.5803927779197693,0.5837796926498413,1.936336874961853,1.9042644500732422
RaT,750,3,feature,input,-1,3,input,1.0,0.9967793822288513,1.3777121305465698,0.40986430644989014,2.2979676723480225,2.2634663581848145
RaT,750,4,feature,input,-1,4,input,0.14300000667572021,0.00442684069275856,-0.6214905977249146,0.6016226410865784,1.958914041519165,1.9422639608383179
RaT,750,5,feature,input,-1,5,input,0.1379999965429306,0.0032307947985827923,-0.553651750087738,0.5516631603240967,1.9507654905319214,1.9135079383850098
RaT,1000,0,feature,input,-1,0,input,1.0,0.9971947073936462,1.4587814807891846,0.4257528483867645,2.063692808151245,2.037101984024048
RaT,1000,1,feature,input,-1,1,input,0.125,0.004436528775840998,-0.6471793055534363,0.6007618308067322,2.062196731567383,2.0401177406311035
RaT,1000,2,feature,input,-1,2,input,0.10499999672174454,0.0020425114780664444,-0.7234729528427124,0.6187639236450195,2.048401355743408,2.003370523452759
RaT,1000,3,feature,input,-1,3,input,1.0,0.9994882345199585,1.5234090089797974,0.3937789499759674,2.2755160331726074,2.2486300468444824
RaT,1000,4,feature,input,-1,4,input,0.1289999932050705,0.003210616298019886,-0.6388290524482727,0.6005728840827942,2.087033748626709,2.072653293609619
RaT,1000,5,feature,input,-1,5,input,0.16899999976158142,0.008064033463597298,-0.5932961702346802,0.6093615889549255,2.070650815963745,2.0300214290618896
RaT,1250,0,feature,input,-1,0,input,1.0,0.99410480260849,1.3485863208770752,0.43772491812705994,1.9607501029968262,1.9320018291473389
RaT,1250,1,feature,input,-1,1,input,0.08900000154972076,0.0019004488131031394,-0.7198320031166077,0.6024631261825562,2.0843427181243896,2.0708775520324707
RaT,1250,2,feature,input,-1,2,input,0.0989999994635582,0.0009893982205539942,-0.6631954312324524,0.5602254271507263,2.064364194869995,2.0390121936798096
RaT,1250,3,feature,input,-1,3,input,1.0,0.9974655508995056,1.3985254764556885,0.40521466732025146,2.1269872188568115,2.106613874435425
RaT,1250,4,feature,input,-1,4,input,0.08299999684095383,0.0019935171585530043,-0.7918415665626526,0.6359453797340393,2.0429775714874268,2.02716064453125
RaT,1250,5,feature,input,-1,5,input,0.17800000309944153,0.006647441070526838,-0.5556132793426514,0.605339527130127,2.0498995780944824,2.0144455432891846
RaT,1500,0,feature,input,-1,0,input,1.0,0.998099148273468,1.4599025249481201,0.4464329779148102,2.0014686584472656,1.9576631784439087
RaT,1500,1,feature,input,-1,1,input,0.1080000028014183,0.0035623502917587757,-0.6808698773384094,0.6253948211669922,2.061583995819092,2.0281996726989746
RaT,1500,2,feature,input,-1,2,input,0.1509999930858612,0.003924099262803793,-0.6063061356544495,0.5771548748016357,2.0084211826324463,1.973210096359253
RaT,1500,3,feature,input,-1,3,input,1.0,0.9983891844749451,1.409124493598938,0.40988296270370483,2.2118828296661377,2.177612781524658
RaT,1500,4,feature,input,-1,4,input,0.16200000047683716,0.008024430833756924,-0.6544187068939209,0.6524394154548645,2.0262184143066406,2.0041344165802
RaT,1500,5,feature,input,-1,5,input,0.10499999672174454,0.004534298088401556,-0.7070429921150208,0.6036737561225891,2.073169708251953,2.0831139087677
RaT,1750,0,feature,input,-1,0,input,1.0,0.9835347533226013,1.2565193176269531,0.4369538426399231,1.9560152292251587,1.9320087432861328
RaT,1750,1,feature,input,-1,1,input,0.125,0.0038015549071133137,-0.6855209469795227,0.6115153431892395,1.953898310661316,1.9365949630737305
RaT,1750,2,feature,input,-1,2,input,0.08799999952316284,0.002281221328303218,-0.769396185874939,0.6266993880271912,1.9760855436325073,1.9615583419799805
RaT,1750,3,feature,input,-1,3,input,1.0,0.9940469861030579,1.2883882522583008,0.4212709367275238,2.1270580291748047,2.1066277027130127
RaT,1750,4,feature,input,-1,4,input,0.07000000029802322,0.001404213486239314,-0.7695682644844055,0.6098766922950745,1.9589630365371704,1.9322491884231567
RaT,1750,5,feature,input,-1,5,input,0.10700000077486038,0.0027834689244627953,-0.7191233038902283,0.6434140205383301,2.0198163986206055,1.9911094903945923
RaT,2000,0,feature,input,-1,0,input,1.0,0.986770510673523,1.2401227951049805,0.4340292513370514,2.0255608558654785,1.9838258028030396
RaT,2000,1,feature,input,-1,1,input,0.11299999803304672,0.0023369411937892437,-0.7267376184463501,0.6513277292251587,2.077272415161133,2.023932456970215
RaT,2000,2,feature,input,-1,2,input,0.08299999684095383,0.0020825767423957586,-0.7287614941596985,0.5900486707687378,2.083949327468872,2.0708627700805664
RaT,2000,3,feature,input,-1,3,input,1.0,0.9866172075271606,1.230823040008545,0.42459964752197266,2.2027997970581055,2.1641600131988525
RaT,2000,4,feature,input,-1,4,input,0.1080000028014183,0.0025261463597416878,-0.7275670170783997,0.6324406266212463,2.086965560913086,2.0577943325042725
RaT,2000,5,feature,input,-1,5,input,0.11400000005960464,0.003216559998691082,-0.7016679048538208,0.6377639770507812,2.0897276401519775,2.090038299560547
