method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,1,0,0,1,1,1,1,0.4970000088214874,0.22796519100666046,-0.021806584671139717,0.7083225846290588,0.6273091435432434,0.3900124430656433,0.24267278611660004,0.05422737076878548
RaT,1,0,0,0,0,0,2,0.4860000014305115,0.23809008300304413,-0.019224748015403748,0.7023109793663025,0.619172215461731,0.3842717707157135,0.23473437130451202,0.05930275842547417
RaT,1,0,0,4,4,4,3,0.48399999737739563,0.2371307760477066,-0.03627728298306465,0.7088717222213745,0.5877266526222229,0.3723677396774292,0.21665625274181366,0.049710094928741455
RaT,1,0,0,3,3,3,4,0.4779999852180481,0.2304868996143341,-0.02655941992998123,0.6811612248420715,0.5939780473709106,0.3797096610069275,0.2253112643957138,0.04832473769783974
RaT,1,0,0,2,2,2,5,0.4490000009536743,0.2138543576002121,-0.05322173237800598,0.7045282125473022,0.6133561730384827,0.3768213093280792,0.2304958999156952,0.048675283789634705
RaT,250,0,0,4,4,4,1,0.5109999775886536,0.37389856576919556,0.009334358386695385,1.3937475681304932,1.5948539972305298,1.155733585357666,1.8449692726135254,0.6912392377853394
RaT,250,0,0,1,1,1,2,0.4950000047683716,0.3488205671310425,-0.021674996241927147,1.3644448518753052,0.9580815434455872,0.19266828894615173,0.1863236278295517,0.06390878558158875
RaT,250,0,0,3,3,3,3,0.4860000014305115,0.346025288105011,-0.03851551190018654,1.374238133430481,0.9958938956260681,0.3008846342563629,0.3010008633136749,0.10467998683452606
RaT,250,0,0,0,0,0,4,0.48399999737739563,0.34112560749053955,-0.0882643610239029,1.4357267618179321,1.043650507926941,0.4193544089794159,0.443785697221756,0.14961746335029602
RaT,250,0,0,2,2,2,5,0.47999998927116394,0.3418700695037842,-0.08491043746471405,1.4284627437591553,1.5566885471343994,1.2293463945388794,1.912509799003601,0.652984619140625
RaT,500,0,0,4,4,4,1,0.5370000004768372,0.3937860131263733,0.08904048055410385,1.3616634607315063,1.554142951965332,1.127436876296997,1.729956865310669,0.6840206384658813
RaT,500,0,0,1,1,1,2,0.5220000147819519,0.38033026456832886,0.011433163657784462,1.4954330921173096,0.9162354469299316,0.21549668908119202,0.20125290751457214,0.07663153856992722
RaT,500,0,0,2,2,2,3,0.49799999594688416,0.3605382740497589,0.022089920938014984,1.4266400337219238,1.6032607555389404,1.2980884313583374,2.0679879188537598,0.7486591935157776
RaT,500,0,0,3,3,3,4,0.49300000071525574,0.35072967410087585,0.01480784360319376,1.372460961341858,1.029018521308899,0.23972558975219727,0.25049614906311035,0.08871731907129288
RaT,500,0,0,0,0,0,5,0.4909999966621399,0.3442041873931885,-0.0411437526345253,1.4154664278030396,1.061913013458252,0.400676965713501,0.45056578516960144,0.16377638280391693
RaT,750,0,0,4,4,4,1,0.5,0.36069655418395996,-0.021353036165237427,1.387965202331543,1.6018913984298706,1.1508868932724,1.790612816810608,0.6433055400848389
RaT,750,0,0,2,2,2,2,0.49799999594688416,0.3563846945762634,-0.0195551086217165,1.4288606643676758,1.6050329208374023,1.2747645378112793,2.010488510131836,0.7188093066215515
RaT,750,0,0,1,1,1,3,0.4860000014305115,0.35918885469436646,0.02222035638988018,1.4207432270050049,0.9832988381385803,0.2888140082359314,0.28295257687568665,0.10163860768079758
RaT,750,0,0,3,3,3,4,0.48500001430511475,0.3530103862285614,-0.03461962938308716,1.3677797317504883,0.993657648563385,0.3251759111881256,0.32288727164268494,0.11881034076213837
RaT,750,0,0,0,0,0,5,0.4779999852180481,0.34709519147872925,-0.077040895819664,1.4076087474822998,1.076454520225525,0.4665471911430359,0.5365121960639954,0.1838114708662033
RaT,1000,0,0,2,2,2,1,0.5239999890327454,0.39196255803108215,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.2681835889816284,2.0766193866729736,0.8179698586463928
