y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
-3.9126136,1.1440023,0.51311004,-0.16439356,-1.0267804,-0.13689816,-0.9978941,-2.004449,-0.8171402,-0.31079,-1.0471908,3.4006839,3.074241,1.464635,0.6500752,0.88079464,0.73005366,1.2040981,0.8197686,0.37085497,-0.1383689,0.45963502,0.5007063,0.49311993,-0.1442103,0.048408043,0.32797116,-0.029272534,-0.1036701,-0.022457937,0.5338064,1.2700728,1.20676,1.6823663,1.5331448,0.6182554,1.1814587,0.8656224,1.154008,1.1192757,1.4160585,0.46044418,0.0016980495,0.12116159,0.9598175,-0.2009966,-0.2775432,0.8533939,0.16911277,0.79609895,0.8236553,-0.6530229,0.59705144,1.3882924,2.348236,1.7585516,1.4531833,0.86714447,1.9070749,1.5197694,1.1903973,-0.56252396,-1.8580912,-1.078619,-1.6382734,-1.3270963,-0.5723877,-0.7252786,-0.4890609,-0.7852733,-0.48636138,0.4275082,0.3246417,0.9377819,1.3143435,1.0677979,-0.6145772,-0.16657284,-1.1073734,-0.6737827,-0.09900906,0.90604305,1.1344903,0.30569655,-0.9538708,-1.03715,-0.08201844,0.7502057,0.4040396,0.66290045,0.7368783,1.0429208,1.3691772,1.2400223,2.095487,1.5585021,0.64462805,0.3192645,0.05339059,-0.13643947,-0.84672725
-0.0046680034,-0.27177435,0.13563699,0.29127914,0.24530177,1.2001256,1.8099662,0.52891344,-0.101783685,-1.085269,-1.4155601,-0.686973,-0.31246755,-0.5318212,-0.26950586,-0.07577663,-0.31783292,-0.25076255,-0.42591882,-0.16563562,0.74567324,0.4350577,-0.10269243,-1.0442164,-0.7138969,-1.1922965,-1.4096819,-0.03933989,-0.14022452,0.06157468,0.0032254437,0.13764045,0.5407024,0.4131818,0.81076074,0.10716897,0.07660993,0.67917746,0.56514525,0.549662,-0.16383038,0.5270164,1.0231843,0.49078876,1.2368736,2.7514973,1.2859575,0.90179193,0.25725615,0.44134057,0.18146534,0.079777636,0.15665892,-0.22727312,0.39174262,1.1517637,0.20937069,0.7309858,0.8881337,0.02805236,1.2609577,-0.07106124,-0.09735003,-0.41733631,0.54929936,1.6602575,1.3126111,0.92970085,0.7140296,-0.52051836,0.0051413397,-0.6392507,-0.4963324,-0.32345352,-0.47361213,0.18750523,-0.3125792,-0.49570492,0.114219904,0.6220951,1.095777,-0.8415707,-1.1464255,-0.26422602,-1.0257905,-0.7377632,-1.2947314,-0.4753026,-0.0045445096,-0.19193676,-0.75138897,0.9006399,1.2838187,1.3637986,1.3112602,0.9903217,1.2740697,1.9646287,2.0062907,0.298199,0.13522653
-2.7576954,-2.0994892,-2.0801322,-0.43587807,0.27240205,0.15822561,-1.0741701,-1.015138,0.32177553,0.0035084127,0.10281461,-0.5804581,-0.25369638,0.3445764,-0.014320654,-0.39586446,0.30904382,1.2176539,0.3910605,0.65682006,1.1035925,-1.424224,-0.22630942,-0.71975917,-1.0369986,-0.70835733,-0.29785785,-0.9701976,-1.55459,-1.7489785,-0.5725424,0.07093445,0.11842692,1.170257,1.1391654,1.2884126,1.9409767,2.0066373,1.2303728,0.50617564,0.008006036,0.37131804,1.056483,0.98206997,0.28469408,-0.32067665,-0.6272871,-1.2133416,-0.5799346,-1.2399545,-0.34724414,2.3264673,1.1925668,0.85594183,-0.2708502,-0.5597678,-1.6997943,-1.2100431,-0.8555037,-1.2109596,-0.50668687,-0.37220985,-0.79972345,-1.5942082,-2.6023395,-3.528751,-2.6540232,-1.2477667,-1.4185057,-1.7731488,-0.91876405,-0.8177594,-1.0657738,-0.48602715,-0.28896123,-0.31286094,-0.38764834,-0.18484448,-0.5644159,0.37068117,-0.019512206,-1.6933964,-1.9348494,-2.0674,-2.1386209,-1.4297009,-1.7250278,-1.4455948,-1.4393839,-0.15763324,-0.6572687,-0.40236998,-0.4125629,0.50586206,1.0580893,1.0258713,1.6651642,2.1029303,1.4780177,2.0271306,1.5974643
-0.35891795,-1.2829918,-1.8587139,0.51156265,0.5467927,0.5095426,0.43110925,-0.2500652,-0.6355191,-0.31685168,-0.63384014,-0.1797461,0.5278703,0.4142526,-0.2907618,-0.035317954,0.30294567,0.96082634,1.1022733,0.6174422,0.9257229,1.4994501,1.4283426,1.5906373,0.36303285,1.0374142,0.91065353,0.30734026,1.050246,0.81421727,0.586928,-0.122425206,0.19054987,0.12842448,0.027179798,-0.77344745,-0.5355938,0.41971558,0.7522981,0.16058804,0.38293552,-0.12442008,0.059716333,-0.26733565,-0.10742124,-1.0767838,-1.0209368,-0.27006385,-1.2085809,-1.1392437,-1.3577436,-1.340185,-0.77410173,-0.4587814,0.12979718,0.70954543,0.03769783,0.21107157,0.3619304,0.60746974,1.8871101,1.1898385,1.5632759,1.9378396,1.9973103,0.8843507,0.013179252,-0.14841436,0.9612335,1.0489154,0.41771752,0.87688684,0.41452596,0.13645051,-0.25681013,-1.2082585,-1.1787807,-1.0850129,-0.9389867,-0.58092487,-1.7394474,-1.0099119,-0.42216876,0.56730276,-0.5827994,-2.1209044,-1.6836609,-1.7295864,-1.2161328,0.06384203,1.4696499,1.2766906,0.15809444,-0.31821957,-0.2732009,-0.23631705,-0.16736446,-0.56041014,0.39617288,-0.15310399,0.038868897
-7.008322,-0.5506239,-1.0117877,-0.44213033,-0.06172491,-0.5003965,-0.83209074,-1.2461108,-0.037046783,0.13679086,-0.26101398,0.24959226,1.4428936,2.6627865,2.271403,1.4725986,1.8174669,1.0856202,1.3590491,-0.43577442,-0.4183171,-0.68311155,0.3010673,0.5655954,1.0259804,1.0606285,0.8048801,1.542442,0.33425146,0.028205791,0.9922171,1.1371549,0.1393371,-0.5244905,-0.6470538,-1.2741175,-1.5019975,-1.3337969,-1.2474337,-0.5306498,-0.54443705,-3.0896986,-3.2753248,-1.7305919,-2.1936524,-1.7683454,-1.2493976,-1.4362738,-1.1559571,-0.80306375,-0.5201783,0.67333305,-0.17302825,-0.018933633,0.16648643,0.35475338,0.84148854,1.072679,0.5632145,0.7434751,-0.7354887,1.2027006,1.1531658,0.9751864,0.3147794,-0.936565,-1.2836279,-0.9279648,-0.2225146,-0.3930817,-0.94188964,0.05817263,-0.5216107,-1.4301343,-0.8221588,-0.20925803,-0.84617376,-1.0503769,-1.2065846,-1.2499528,-1.4370573,-1.3278306,-0.8193959,-1.1592736,-1.3188022,-1.0901439,-0.7718494,-0.87853795,-1.5632712,-1.588045,-0.5390125,0.20445219,1.1134977,0.9393731,1.3890817,0.19132367,0.13488784,0.5097128,-0.04676737,0.91937554,-0.22570315
-0.5849228,-0.08288818,0.115639135,0.0743577,0.010251007,-0.0922269,0.0050616185,-0.5776658,0.057382595,-0.45918182,-0.09453929,-0.4992706,0.45100072,-1.3665804,-1.0512635,-0.5360258,-0.11735256,-0.40932202,-0.8123031,0.0148369195,0.8551102,-0.6294452,0.04624933,0.9474852,0.933873,1.2852722,0.63276666,-0.11437692,-1.1821518,-0.9986536,-1.2728795,-1.2009006,-2.147272,-2.0437553,-2.4593225,-2.364255,-2.4788916,-2.5255227,-2.093253,-1.8384631,-2.5708334,-0.12779799,-0.060885254,-0.5041581,-0.139017,-0.21646237,-0.57129675,0.1993208,-0.49249747,-1.9956887,-2.314184,-2.1276066,-1.0177933,-0.7579642,-1.7501022,-1.1099234,-1.7727876,-1.3283513,-1.0470176,-0.5483497,0.242347,-1.093752,-0.5037603,0.36349273,1.3236961,0.58082074,0.6393813,-0.20178948,0.29424474,0.76553065,1.1191258,0.88913006,-0.16272652,0.061351467,0.031443007,0.082666695,1.339778,0.13850078,0.8119611,0.52791023,0.4689342,0.42726162,0.88067895,1.0914681,0.91959655,1.3286289,-0.03246327,0.3507929,0.96727335,1.182266,0.34839523,-1.7646112,-1.2763047,-0.82201135,-1.0054975,-0.72044355,-0.5405252,0.21522753,-0.26410505,-0.6561385,0.048918
2.677664,0.984153,0.22574778,-0.34305635,-0.62009245,-0.006615804,-0.11740949,1.1888933,1.222632,-0.028492333,-0.3259835,0.5648305,0.6369076,0.39085564,-0.0013844192,0.6449078,0.823524,0.70896167,0.8951103,0.4678517,-0.15518664,-0.34020963,-0.6928662,-0.74778825,-0.52356976,-0.21740666,1.2613835,0.63201743,0.0488043,-0.3076089,-0.6246378,0.049985964,-1.5228978,-1.4459766,-1.1092333,-0.9849731,-0.55530035,-0.58194536,-1.1375663,-0.74782723,-0.5763629,0.87022036,1.6008997,1.3097581,0.58570963,1.0020095,0.6553017,0.5863736,0.41129676,1.3994753,1.5622383,-0.4040099,-0.20740427,-0.66925406,-0.91798085,0.0145026995,-0.4290066,-0.39310697,0.115271114,-0.4651936,0.49622157,0.13436264,1.3108369,1.534439,1.0279114,0.4961705,0.91871196,0.7449163,0.9906979,0.7014598,0.4556768,0.802561,0.50630695,0.08364555,1.0153688,-0.37033552,-0.61014783,-0.47640774,0.48731786,0.32375428,0.35506633,0.4042162,-0.49372113,-0.7964037,-0.11757148,-0.1944338,-0.62742573,-1.0174009,-0.77766633,-1.2948043,-0.7761853,-0.2354937,-0.07106559,-0.42633942,-0.5448354,-0.662876,-1.5203795,-0.99221903,0.47550547,-0.7910125,-1.6463143
3.703978,-0.32370865,0.040917728,0.22072273,0.49219263,0.554736,-0.20747797,-0.28624028,0.23958774,-0.58817315,-0.70716196,-0.7469189,-0.35798386,-1.1814406,-1.678916,-1.1864867,-0.9815437,-0.9488482,-0.16242209,0.36846045,0.9655598,-0.9036253,0.13873525,-0.20586655,-0.9405471,-0.7664491,-0.89765304,-0.047687788,-0.6271748,-0.3292931,-0.33516726,-0.08604662,0.61443853,0.75763154,0.7191744,0.9173338,1.0351317,0.7399205,0.88442945,1.2794034,1.0570121,0.16870688,-0.30449376,-0.42987,-0.37937754,-1.0536009,-1.6086061,-2.0488043,-2.2987244,-1.414812,-1.8817523,-0.49823716,-0.3789833,0.4574129,0.22216822,-0.20388217,0.64201754,0.31136537,0.38843825,0.21447954,-0.6957348,0.05000099,0.18637243,1.0971104,0.5728908,0.58969724,0.5620901,0.54679745,-0.5560859,-0.3679742,0.31960788,-0.4193163,-0.4451253,-0.090184495,-0.367651,-0.7347868,-1.865725,-1.5127685,-0.86290413,-1.4662199,-1.3194067,-2.0929878,-1.1293858,-0.32178462,-1.3541812,-0.7878484,-1.5842491,-1.5442263,-2.1062598,-1.4382365,-0.88543427,0.55840486,-0.28993806,-0.19990547,-0.81673145,-0.77923894,-1.120115,-0.83432484,-1.9719235,-1.7514573,-2.0551717
11.442738,0.5444935,1.2873664,1.6277008,1.4564592,1.4686656,0.5344995,0.27881253,-0.04959438,0.298455,-0.7292125,0.39921427,0.3396672,-0.606334,-0.34505478,-0.083161846,-0.8781233,-0.31814384,-0.5843679,-0.5717164,-1.0482206,0.08775521,0.0801747,-0.09453154,0.3386985,1.201462,0.4713156,0.35020998,0.96382165,0.36482576,0.4607258,-1.5406948,-2.4420192,-1.3104053,-1.5358229,-1.4495333,-1.7428596,-0.38870957,-0.81816167,0.6848492,0.8953006,0.9297791,1.3476137,0.7648107,1.3201891,1.3486667,0.21493202,-0.7194383,-1.4134153,-1.0351455,-0.83876926,-0.94936657,-0.15394334,0.8495101,0.7321201,0.5046218,1.1849967,1.3533384,1.4114213,0.839222,0.013947049,-0.06267865,-0.5924743,-0.37437627,0.044740744,0.17532656,0.5855843,1.0262501,0.5402515,0.22840364,-1.0984943,-0.94864124,-0.46999475,-1.0296177,-0.32935756,-0.9774805,-1.0957243,-0.3474143,0.4987486,0.51684237,1.0797638,-0.31749973,-0.3906013,-0.80850095,-0.85600555,-0.48213303,-0.45119548,1.1238612,0.66978246,0.3868319,0.7248929,-0.46904057,-0.3964326,0.05933013,-1.3638462,-2.3627474,-2.251252,-1.6636589,-1.3137442,-1.2159474,0.16019252
3.9672658,1.1479688,1.2013658,1.6080117,0.8046868,0.92933255,0.39307204,0.16222596,-0.3055744,-0.68811935,-0.6085075,0.2060135,-0.07880092,0.8345548,0.71670276,0.6109177,0.26238704,0.4250969,-0.6805773,-0.22439936,-0.7475761,0.036516536,0.7105152,1.1789685,0.32516003,0.31946674,-0.7917076,-1.1222278,-1.929751,-0.8753715,-1.632192,-1.5863087,-0.9574975,-1.1717385,-0.38627583,-0.122231364,0.29119244,0.76594776,0.908665,0.801927,0.40679848,-0.012445045,0.08894533,0.649443,1.1230611,0.35940614,0.60946417,0.9362639,0.9275731,0.69242084,0.3280282,-2.0604262,-1.172644,-1.1181382,-0.74937093,-1.1868014,-0.8715609,-1.0675473,-1.5486609,-1.055389,-1.414576,0.031522375,0.042122494,0.3951276,0.5544184,1.2949162,1.0346327,0.59855974,1.3892624,1.4053701,1.678039,-0.7671858,-1.3777841,-1.0255402,-0.35397503,0.18534628,0.06548811,-0.12078998,0.46903595,-0.5285303,-0.97560173,-0.030206155,0.63353,1.0170478,0.93258655,0.7331759,0.42613384,0.9890083,0.5908597,-0.008668474,-0.8516099,-0.46166492,-0.4926589,-0.60325074,-0.0665434,-0.5661927,0.17949925,0.22346115,-1.2647913,-2.0705612,-1.495946
