y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.19945508,0.15526982,-1.0760489,-1.9395518,0.44439316,-2.1551027,0.6969414,-0.59300745,0.80093306,-0.95081097,-0.9621912,-0.945391,0.074064046,0.49858323,0.5461327,-0.4081894,0.7090959,1.3809501,0.142964,-0.35053965,0.9448587,1.3241711,0.17713611,0.23848063,1.4797778,0.7840681,-1.2114807,0.41165453,0.51226467,1.17827,0.55281675,-1.6466248,2.6312492,-1.1659275,0.30024526,-1.4144117,-1.7121633,0.97345656,0.9949886,-0.24492173,-1.1730342,-1.3218782,0.8099128,1.1479453,0.59385043,1.9854721,0.8884977,-0.21277611,-0.07509053,-0.20383796,-0.881987,-0.93947,0.72231513,-0.49182856,2.2732968,-1.4805347,0.03249006,2.0326514,-0.883521,-0.50593394,2.3788636,-1.0203556,-0.11605752,0.33424273,1.5018464,2.617987,-0.98912084,0.5526939,0.4809659,-1.3010558,-0.62550735,-0.2140725,1.2390548,-0.34771648,2.7583687,-1.0255148,-0.30637544,-0.6733586,-0.23564652,-0.42627543,0.53633565,-0.7572376,-1.3149774,-0.007100717,-0.669536,-2.2271955,1.9451518,-0.7436759,-0.07960083,0.19883637,-1.1130304,-0.2343428,-0.89620054,2.2819579,0.30465412,2.1164067,-0.39328143,0.5156993,-0.7945112,-0.15645255,0.04913232
-0.97640586,-1.5485077,0.8556748,1.7569728,-0.26007017,-0.6463099,-0.9248595,-0.70811576,0.67643565,-1.0405244,-1.4907092,0.6489229,-0.7606728,-0.505441,0.29774907,0.71489984,-2.2439656,-0.9524835,0.89927644,0.96108764,-0.198075,-0.35281774,-1.0226159,-0.04098793,-0.5545758,0.82066506,1.0606358,-0.78239113,0.015250351,0.19566588,0.83507043,-0.3515083,-0.73370814,-0.13699225,-0.8828316,-0.6692466,0.29214764,-4.1047063,-0.24579155,2.204066,-1.3425012,-0.4871923,1.3433158,1.2778417,0.7331536,-1.2156534,-1.8008156,0.6515988,2.2298565,-1.7892002,-0.5094367,-1.3679198,-0.054939184,0.35682967,1.4358877,0.7524735,-0.39043438,0.2669708,-0.54597485,-0.6612445,1.0014218,0.017053824,-0.4379061,-0.13272953,-0.1358557,-1.9738572,-1.8907471,0.15523112,-0.0055293594,-1.0268484,0.12530589,1.5092715,-1.8981715,0.6515747,1.310544,-0.16848916,-1.3170116,-0.9391841,0.9647374,1.7728757,-0.3141232,-0.5254914,-0.3291962,0.11453751,0.12191515,1.5291108,-0.20375983,-0.079193346,0.5338494,1.0899001,-0.3835446,-1.2431904,-0.36210668,-0.68130076,-0.33732367,-0.37241408,0.4172715,0.41169742,-0.7947864,-0.2561845,-0.20670164
-1.4275577,0.64583594,1.2671589,1.3730478,1.9379532,0.4802896,1.1381463,-0.32130232,2.069162,-1.1756309,0.72929585,-0.14732602,0.35246804,0.40224063,-0.98125505,1.3684776,0.24266872,0.20602651,-0.32241577,0.9506684,-0.89963526,-0.59419113,-0.5472019,0.5425247,0.24484992,-0.5317876,1.0378829,0.70565337,-0.7912598,1.8541417,0.3535568,1.0408151,0.16613856,0.09962279,0.06726771,-0.7557126,0.1941596,-0.5541918,-0.18443224,-0.0604075,-0.34135386,0.081392795,-0.29951236,1.3513957,-0.6001318,0.08984039,0.45036,-1.3194176,-0.3537784,0.39966556,-0.29013303,-0.027877526,-0.54112846,-1.0807115,0.50141424,-0.49698058,-0.42623863,0.15071486,-0.5822033,-0.84774137,0.031792294,-0.13653094,1.7314962,-0.2187083,0.656445,-0.43075997,-0.0052705766,0.67685556,-0.64119154,-2.35423,-0.65173936,1.501224,-0.30690032,1.429616,0.4662791,-0.34961239,1.3986121,-0.29143018,-1.6268855,0.51480466,0.07855641,0.619358,-1.6781203,-1.3909099,1.0302397,-1.7932223,-0.50435644,0.26873454,1.7429754,0.14585759,-1.167121,0.9763018,-0.90198576,0.24967335,1.2158129,-1.0887382,-0.2505952,-0.07251949,-0.2595521,0.29835838,1.4358549
2.272186,-0.64436954,-0.51108,1.4168904,-0.27429006,0.72209966,-1.1686229,0.8330495,0.7203236,0.49256146,-0.97603387,0.95765,0.962982,-0.23821014,-0.96884257,0.35515708,0.76660067,0.35446826,0.9743175,1.0548643,1.7891744,0.8820855,-0.74387896,-0.2328612,1.6457679,-2.503852,0.104874805,0.677281,0.23908004,0.10478868,-0.37104154,-0.8686742,0.5818246,1.4648354,0.0432923,-0.6791547,0.51481813,-0.593012,1.0157741,-0.6203138,-0.45589048,0.42938584,-0.3023302,-1.2642794,-0.9911122,0.69231516,-2.163914,-0.6725635,-1.3471004,1.5401419,-1.1421214,-0.32234773,-0.7849321,-0.7588293,-1.279983,0.72163695,0.07934595,-0.7691221,0.69136554,-1.0115716,-0.59357834,-0.0019990737,0.3150826,-0.7286504,0.8572652,0.715901,0.5077845,1.4386605,0.04183997,0.42356992,-0.8629927,1.1103326,0.874462,0.2903302,0.6004626,1.0422901,-0.7939074,1.9787776,-1.9866914,0.21203014,2.5171475,1.4125607,0.67401624,1.0770364,0.88913244,-0.38381767,-0.05083988,-0.4620938,0.005205936,1.7404411,-1.2127726,-0.25934482,-0.7838498,-0.8450892,-1.0071859,0.6087242,0.05260939,1.2002765,1.0320731,0.6038802,-2.310862
-1.0876427,0.955823,-1.4743437,-0.28772792,-1.4386809,-1.6316011,0.54665065,-1.086892,0.2170903,-0.20958796,-1.2499936,-1.123424,0.03138034,-1.2567207,-0.3370829,-0.66379374,-0.8238285,0.4073369,0.052441526,-0.008497444,0.69641024,0.013749997,0.6687174,2.2768805,0.927487,-0.8718704,2.8761775,1.2398987,-0.20438123,0.291178,1.4632819,-0.3454306,0.510384,0.74752754,-0.98836565,0.2673241,0.10873159,-0.03561241,0.40101475,0.3403822,0.41646907,-2.104719,0.20525661,0.67453605,-0.06987602,0.24783267,-0.7330633,-1.3095835,0.25537473,-0.8387839,-0.31537208,-0.754015,1.7394613,1.0964998,1.119787,0.14140564,0.079585806,-3.230499,-0.9887021,1.1580269,-0.64452153,0.22661132,-0.301628,-0.6346511,-0.81906533,-1.1706299,0.94965255,0.5869653,0.044870444,1.3076748,-2.4383628,-0.349453,0.054573245,-0.039979894,-0.7326521,0.8421456,-0.04444263,-0.25988862,0.05891919,-0.5401942,-1.4199524,0.0943202,-0.21320379,-1.7528136,0.523946,0.7315182,-2.8013806,-1.3254316,0.15227549,-0.06507602,-0.36481485,-0.1330366,-0.74261576,1.1267239,-0.012970084,-1.1058134,0.21233922,0.63444966,1.2466583,-2.363822,0.39549762
0.12412901,1.1007421,-1.0994859,1.030477,0.8427634,0.82455754,-1.468815,1.4128854,0.44030336,0.6082271,1.2020593,0.113434635,-0.33792976,0.20535536,-0.42520094,-1.055972,0.4714655,-1.4597312,0.18892622,1.0774518,0.54686534,0.25141498,1.9064305,0.874605,1.6729556,-1.1161176,0.90645146,2.1479526,0.8789014,0.5063034,-0.121720865,2.348794,-0.80572486,0.5070832,0.56685597,1.2608823,0.15431075,-1.2131546,0.5714589,0.36591905,-1.2112675,0.46132976,-0.6902035,0.12465556,-0.1884653,1.4821547,1.0756744,-0.6086286,-1.4525031,-0.3615453,0.5639149,-0.10906841,0.14826132,0.6215133,-0.51741874,-0.9738643,-1.5590779,1.3473704,-1.479632,0.9209285,0.871305,-1.19786,0.49750957,1.3898476,1.9267057,1.0979837,-1.2452519,0.41512194,0.2025757,1.438819,1.7548262,-0.3062779,-0.20213076,-1.0108316,0.57630634,-0.6620353,-1.6052018,-0.07101772,0.45820835,0.40191737,0.2913753,-0.26621205,-0.15029344,-0.768181,0.70918506,0.5387312,0.15978071,0.2596391,0.15168808,-2.034715,-0.012390306,-0.31394663,0.5840241,0.06942561,-1.431564,-0.07754812,-0.29875335,1.2002335,0.44391876,-0.9896977,-0.29825264
0.33942544,-2.3146973,1.7594998,0.22105686,0.7033492,0.022985242,1.3389374,-0.6615823,0.33168426,-1.2543963,-1.3638537,-0.22010683,-1.1981684,1.8601122,2.4094756,1.7707527,0.26204288,-1.0619473,-1.2898084,-0.7468756,-0.79730016,-0.5011012,-1.4110432,0.949575,0.98705286,1.1133057,0.045059826,0.46567,0.48760042,-1.5743589,0.061006356,0.951927,0.11646728,0.69934016,0.075837314,-0.8965955,-0.6467669,0.57878894,3.0101814,0.73412037,-0.8151949,0.15065978,0.83450586,1.0645161,-2.0524046,0.41208658,0.899129,1.2964115,-0.8908999,0.7843707,-0.03554761,-0.27277195,-1.7893425,0.49447387,-0.8822902,-0.39405322,-0.038732033,0.38194966,-0.93547505,-0.6424408,0.6295431,1.3687574,0.9241873,0.4862012,-0.9184903,1.1407847,1.473534,0.35383493,0.9246043,0.9179444,-0.32921413,1.1655122,2.090747,-0.24032979,-0.14408328,-0.49378398,1.3599632,-0.5253597,0.0156042,0.22654843,-1.7737148,-0.20544155,-0.8663162,1.5174999,-0.2891169,0.10151586,1.5724342,1.1928577,0.2533158,0.2937043,-0.16739395,1.660473,0.07467828,-0.40581685,0.36579913,-1.4474403,-0.42920777,0.28765953,1.1072316,-1.025554,-0.098981835
0.4519174,-0.2657155,0.24467432,-0.0787592,1.4859321,-0.407572,0.08399355,-0.97091573,-1.8386058,0.9577631,-0.30071238,0.72567344,-0.1245721,-0.45875642,0.4752277,-0.5913423,0.4010771,0.5262733,-0.020007953,0.16661428,-0.9902558,1.1238198,-1.5347192,2.4607291,-0.37147883,0.03038353,0.7058107,-0.7662137,-0.24115463,-1.5337058,-0.37883285,-0.64773345,-0.9113233,-1.1523031,0.3991774,0.035688788,-1.156274,-0.3852441,0.64063585,-0.41316146,1.6843095,-0.7544506,0.9195297,-1.5068023,1.2612835,0.39641157,0.38714254,0.53648174,-1.814349,0.5239381,-0.06632712,-1.343876,-0.36780855,-1.1235859,-1.2624242,-1.3466511,-1.1309013,0.38107255,1.8336213,0.060273077,-1.4303358,-0.19585912,-0.38065264,0.4795942,-0.8275448,-2.1840937,-0.3691405,-0.4502178,1.076868,1.3866671,-1.2044988,-0.70157003,-0.8065239,-1.3226773,0.19580916,0.57848686,-0.9611652,1.0806897,0.87260395,-1.6943079,0.46079093,1.5038912,-0.40079078,-0.60845053,-0.59797084,0.06954359,-0.25263,-1.946527,0.30605635,-0.045275934,1.4679337,0.8074937,0.3895091,-0.6249813,0.48235136,-0.46960714,0.15365577,-0.3932678,-0.39476314,0.27820212,0.6833015
0.34983444,-1.2679515,0.0046613542,-1.2965235,-0.911175,-0.82015544,-0.41944155,1.6526239,-0.5841497,0.100509435,-2.0777254,1.9590118,1.5568885,-0.9167468,0.97330695,0.4523538,0.66457045,-1.2847902,1.1563928,0.71976906,1.7026745,2.4095452,0.6747324,-0.77717876,-1.0022119,-0.40918133,0.92913884,0.88272786,-1.4572343,0.50091285,-1.7223926,-1.5183979,0.7757347,-0.59764236,0.0118558,0.4931199,1.8592808,-1.9585607,-0.5357226,0.2410676,-0.7870745,0.7338002,-0.0015624345,0.90673554,0.47313434,-1.8464255,1.3704611,-0.3640717,0.7898868,-0.8249049,1.0189557,-0.117625125,-0.8750272,0.97207147,-0.86208045,-0.17796281,-1.3606228,-0.25817323,1.3398412,-1.4643195,-0.1852184,-0.20929301,-0.40687755,0.24660511,-0.68915963,-0.64232033,-3.8748763,-0.36816856,1.3072772,-2.626283,-0.77159864,0.6634217,0.9191771,0.70530105,-0.74583834,1.0494651,0.89314187,-0.4324765,-2.0384748,-0.325089,-1.3490069,-0.8064319,-0.43832174,-0.4759355,-0.32720044,0.03467054,-0.39585873,-0.2169871,-1.2159991,1.3207393,0.90495425,-1.5646592,-0.550644,-1.0380901,0.055357005,-0.19129804,-0.36688137,-0.12216662,-0.7637329,-0.0177171,0.22955464
-0.9936464,-0.38716218,0.45463148,0.40333614,-0.88626164,-0.24657083,2.0932715,-1.4886047,-1.5742254,0.50493145,0.7548692,0.7422972,-1.7168163,0.1019731,1.5189054,-0.5120355,-0.6694541,-0.2774254,-2.1588767,-0.5005418,0.117034554,1.7625605,1.1806659,-0.78840894,-1.7706026,0.84526384,-0.4173646,0.3824382,1.1297745,-0.24189262,-0.33558887,-0.42909768,-0.22415392,0.76418084,0.00013787382,-1.6557587,-0.7274831,-0.4139232,-0.33984488,-1.4270127,1.2450103,0.21207821,-0.68536735,0.41214564,1.9405953,-0.4853813,-0.42436808,-0.55801034,-1.5176256,-1.114776,-0.88800025,-0.46558228,1.1729811,0.011550709,0.47120553,-1.5438309,1.1260992,-0.2848404,3.4791555,-0.20397103,0.7445002,-0.26444098,-0.87617683,-0.9058861,-0.22909725,-2.0003338,0.55962765,0.19068682,-1.8339839,-0.32087502,-0.8724359,-1.7736334,-0.9762903,2.155501,0.5837775,0.39961734,-0.3567524,0.45225152,0.95704395,0.5491233,-1.469834,0.26682863,-0.1428015,0.482579,0.3121237,1.3423495,-0.57779104,-0.45800823,-0.4259164,-0.4888112,-0.3396814,-1.9874028,-0.45243797,1.5691543,0.19055234,-0.7301977,0.04417857,-0.7490754,-0.4208535,0.31220603,-0.35316852
