method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,1,0,0,3,3,3,1,0.5879999995231628,0.15957993268966675,0.16070769727230072,0.6894719004631042,1.2512210607528687,0.41408026218414307,0.5146042704582214,0.07869501411914825
RaT,1,0,0,1,1,1,2,0.5820000171661377,0.1529475450515747,0.1481691598892212,0.6768295764923096,1.2662062644958496,0.4015870690345764,0.5136818885803223,0.08239153772592545
RaT,1,0,0,2,2,2,3,0.5659999847412109,0.1523885875940323,0.13485783338546753,0.6878209114074707,1.2749207019805908,0.4069102704524994,0.51555335521698,0.07773370295763016
RaT,1,0,0,0,0,0,4,0.5600000023841858,0.140961155295372,0.11384617537260056,0.6677272915840149,1.2684476375579834,0.39587706327438354,0.5017533898353577,0.0681089460849762
RaT,1,0,0,4,4,4,5,0.5580000281333923,0.14491817355155945,0.10939978808164597,0.7032169103622437,1.251293659210205,0.4595319330692291,0.5766133069992065,0.08272197842597961
RaT,250,0,0,0,0,0,1,0.5080000162124634,0.20880930125713348,0.016199259087443352,1.1921894550323486,2.2118990421295166,0.477994441986084,1.0558171272277832,0.22007986903190613
RaT,250,0,0,1,1,1,2,0.5080000162124634,0.2170831263065338,0.04552103579044342,1.2420979738235474,2.1085610389709473,0.0461125522851944,0.09721685945987701,0.02106122300028801
RaT,250,0,0,3,3,3,3,0.5059999823570251,0.20134256780147552,-0.02306389808654785,1.2295489311218262,2.1984951496124268,0.04134255275130272,0.0898212194442749,0.016986938193440437
RaT,250,0,0,2,2,2,4,0.49900001287460327,0.21548669040203094,0.022559059783816338,1.2403314113616943,2.186391592025757,0.04285959154367447,0.09247156977653503,0.021310856565833092
RaT,250,0,0,4,4,4,5,0.45899999141693115,0.16212502121925354,-0.09719925373792648,1.0842145681381226,2.5251102447509766,0.6667632460594177,1.6837013959884644,0.2735956013202667
RaT,500,0,0,0,0,0,1,0.5370000004768372,0.2460719794034958,0.14718793332576752,1.3237255811691284,2.3500635623931885,0.4553259611129761,1.0673454999923706,0.2614709734916687
RaT,500,0,0,1,1,1,2,0.5339999794960022,0.23983466625213623,0.1136590763926506,1.3280744552612305,2.233612537384033,0.032837141305208206,0.07253558188676834,0.016856331378221512
RaT,500,0,0,3,3,3,3,0.5210000276565552,0.22956021130084991,0.055691711604595184,1.330237865447998,2.1619858741760254,0.032584622502326965,0.07040569186210632,0.015462704002857208
RaT,500,0,0,4,4,4,4,0.5130000114440918,0.23991933465003967,0.09204844385385513,1.3592010736465454,2.4967777729034424,0.6710956692695618,1.6758832931518555,0.4006882905960083
RaT,500,0,0,2,2,2,5,0.5040000081062317,0.2295510321855545,0.0456681065261364,1.3364864587783813,2.195584535598755,0.03908761590719223,0.08545874804258347,0.018361689522862434
