y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
-3.024845,0.562349,0.84693485,-0.021243125,-0.92684317,-1.4323016,0.38494104,-0.904727,-0.8825166,-0.39744368,-0.122764245,-0.039308973,0.40903923,-0.6116182,1.6218345,0.9355643,-1.3535203,-1.2009119,-0.10247081,0.060856275,1.2393975,-0.5953539,-0.5014173,-0.47101387,0.6521959,0.46886754,-0.30485463,-0.014543542,-1.0831454,0.67694974,-1.5553653,1.9941969,0.549015,-0.17538632,1.2836167,-0.0952728,1.9113888,-0.6873747,-0.21547806,0.87961954,-1.1842165,-0.17208987,2.0429277,1.8054105,0.25180566,0.78115374,1.414264,0.15190037,2.5040035,-0.41831705,-0.6070656,1.5494022,-1.1513929,1.4960698,-0.47228596,0.7425075,-0.010279103,-1.4089323,0.48374632,2.209145,1.2468641,0.54888785,0.34385753,2.211474,-1.4723989,-0.59756684,2.7114356,-0.779195,-0.055067245,-0.22477597,-1.4506348,-1.3989972,2.458202,0.26773524,1.929281,0.56159383,-1.6759317,-0.21423979,-0.94506395,-0.64330494,-1.7186491,0.47317672,-0.037116513,-1.26655,0.85252625,-1.7268128,-0.07490394,0.7066172,-0.454348,-1.0508476,-1.0300696,-0.01771407,0.49384627,0.8461227,0.3398837,1.3462669,0.21560918,0.81751776,1.2587858,0.7053044,0.48223767
1.7296495,-0.67010504,0.08313713,-0.30505562,1.8016443,1.1783265,-0.53866565,-0.29844153,-0.3906119,-1.1931534,0.6760812,-0.07596216,-0.35167158,0.7720221,0.8397539,0.31546125,-0.7841316,-1.218661,-0.83173406,-0.7609636,-1.7348058,-0.11332381,0.7457558,-0.83679694,-0.57245684,0.6625038,0.05996356,-1.0090266,0.67600507,-1.6086622,-0.55306447,0.09617166,-0.71280706,-0.33648255,-1.1713326,-0.025986267,-0.11396452,-0.82833636,-1.2761974,0.75202096,-0.32550648,1.2082328,0.20465127,-0.19030915,0.114702046,-1.2717978,0.20152062,-1.1669527,0.30183372,0.95148736,1.8200438,-0.43763608,-2.5664496,0.42195764,0.13722719,1.6991341,0.04885422,-0.38434067,0.29116946,0.90388703,1.2073574,-0.4056929,0.778223,-0.6967732,-0.31713662,-0.5675468,-0.4464628,0.37425986,-0.41182384,1.6683594,-1.0646547,-0.32010546,0.7632648,-0.45030734,1.1794662,0.19296262,0.97047526,0.7053856,0.051405657,1.0382019,1.7914264,-0.89552253,0.102691434,0.5077482,-1.2171068,0.16869554,-0.6843032,0.8060414,-1.181817,0.10106988,0.34907275,-1.5524937,2.0627127,1.7635939,0.113104194,-0.67808306,-0.60987544,0.29080254,1.2902784,-0.9221716,0.80929196
-4.616741,-1.3769126,0.46712908,0.96014977,-1.5544062,0.053026773,0.45645854,-1.692979,1.5275785,0.50896287,-0.3980029,0.64347404,1.877871,0.58427584,1.2368366,1.93185,-0.117628224,-0.6541761,-0.24544746,-1.0694102,-0.8557647,-1.9329693,-2.0466187,-0.9162042,-0.5746259,-0.738042,-0.10892141,0.07767835,-0.2138932,-1.3925844,0.7826477,0.9256593,0.85389674,1.1335776,-0.39667854,1.0150892,-0.5211121,0.37263903,0.54424745,1.035739,1.3139551,1.2139124,-0.70475185,2.4032817,0.8080047,0.08862294,-1.5835727,0.54776955,0.6953675,-0.4597038,0.276868,-0.56798834,0.6952241,-0.27223375,-0.5459626,-0.109712526,-0.004310135,-1.9385954,0.99645716,-0.2467684,2.4375892,1.4377456,-0.77308756,0.28845906,-1.0798445,2.5379076,0.38475278,-1.3059027,0.36923817,0.50677246,-0.04974659,-1.0883979,1.327175,-0.2717978,0.2345021,0.92608404,-0.24945989,0.5495484,-1.1529968,-0.51598716,0.19881403,0.5720685,0.6220283,-0.6100094,-0.4844061,0.51143634,-0.6536872,0.07933656,1.0615133,-1.6046379,0.89239675,-0.66886085,0.23337078,-0.28248015,-1.5671595,-0.31379795,1.3335227,-0.76160026,0.34689835,0.939684,-0.555398
0.037051894,-1.4586825,-0.077624775,1.6994139,0.22849159,0.47022134,-0.6072923,0.5754361,0.6477793,0.36839384,0.7957252,0.9959382,-0.806846,-0.5250278,-0.979374,-0.99312043,0.52609265,0.61140347,0.2650948,1.3332903,0.23200817,-1.408724,-0.95196354,-0.6359265,1.1694545,-0.5126952,0.7921491,1.527454,0.4643628,0.27854905,0.5985919,0.11120406,1.790374,-0.045544263,-0.19226377,0.2687787,1.0051781,0.49494302,0.09471216,-0.6041704,-0.40305716,-0.30200672,-0.21676336,0.6745896,0.44812152,-0.50224024,0.8825425,-0.24244873,-0.75356305,0.24760348,0.65277207,1.831413,0.2752221,1.1380022,-0.057995684,-0.17383328,0.22665161,1.4386137,0.8040787,-0.7011695,0.10433142,-0.97708434,-1.9906892,0.9572549,-0.16176179,0.1783663,1.4503816,1.000557,0.6467564,-2.4211402,1.0283669,0.13809513,1.7893234,-0.43370447,0.05535312,-0.40831748,1.0800855,-0.3733131,-0.13148564,-0.48876566,-0.804053,0.47692296,0.5393609,2.25067,-1.086706,-0.14915846,-0.35837558,-0.06842088,0.6347702,1.2712262,0.27204362,-0.33408952,-1.254122,1.5382507,-0.7784534,0.25835428,0.6328638,-0.9244253,-0.0008479282,0.42190027,-1.7169034
0.20145518,1.2813672,-1.6521801,-0.1932634,1.6091876,-1.0665394,-0.28103435,-0.1950983,1.024822,0.24434875,1.8865438,0.19860981,-0.7131427,-2.1936162,-2.6130474,-0.04821194,-0.20097992,0.031103332,0.3920895,-1.3259754,-0.6147866,-0.90364087,1.2626711,1.8252424,-0.08321856,0.6313915,-0.29641753,-1.0181519,0.2740985,1.4340922,1.8266636,0.25417176,1.3169655,0.69884956,1.6047912,-0.35386327,-0.24494745,-0.11056185,-2.0972219,-1.138392,0.27275568,-1.3096437,0.5487733,-1.1064986,-0.22198781,-0.3126687,1.7155244,-0.22726162,0.03438259,0.6807092,0.10502823,0.005305452,1.0713035,-0.45478547,0.47863033,-1.6226687,-0.14240399,-0.72244644,-0.7433659,1.6729463,-0.33975452,-0.17437336,0.1557419,1.9606024,-0.7651009,0.987703,0.19469212,-1.8347596,-1.5417029,0.6508009,0.25334892,-1.0666013,-1.1314305,0.44033003,0.7371716,1.7452546,-0.90526414,1.3526386,0.40281847,-0.5286372,-1.7014816,0.6525646,0.02164171,1.0550284,0.011772718,-0.7753387,-0.971953,0.13117157,-0.047193125,-1.0302615,0.542087,0.3616649,0.4244619,2.1710737,0.2992539,2.533024,1.5046885,-0.12465149,-0.40953276,-0.28683704,-0.40267977
-4.392813,1.6068637,0.69897985,1.8134476,0.019401882,0.469188,0.7550899,0.8693785,1.327088,0.8290526,-0.09644061,0.2605846,0.65357053,-1.8645025,-0.70190996,-0.34046543,0.18766469,0.108821765,-1.4979026,0.32783917,1.7065247,0.056725,1.541414,-0.089291476,1.042274,-2.476265,1.3587935,0.44155297,0.5535955,0.50794953,0.5791947,-1.0288695,0.55216545,0.43768424,0.3463702,1.1174667,0.52631915,-1.2706413,0.41266388,-2.32964,1.9127872,1.8399746,-0.34723192,1.0119401,-1.3177104,0.8583744,-1.2894589,1.1621417,0.96846646,0.9596952,-1.4770697,0.8059274,-0.28577143,-0.8523722,-1.9323349,-0.6362076,-0.16262028,-0.9315552,1.5917984,-0.745032,0.85703516,0.8989339,-0.9104641,-0.025343522,1.8325077,-1.8148643,-0.19687924,-0.004612134,0.7670698,-0.75789005,0.52169865,1.0248442,0.28455165,0.45379636,-1.3334054,-0.047231317,-0.40789697,2.8737342,-1.516267,0.6801005,-0.590539,-1.6929648,0.0621916,1.7195283,-0.31048092,-1.0843685,0.3542693,-0.4342813,-0.22548561,0.23570564,-0.37258857,-0.33444372,0.15373328,0.25687858,0.7459725,-1.1159816,0.5486373,-0.59708667,-1.0527266,-1.5925262,-0.9687156
2.326664,0.26985765,-0.79204977,0.09408152,1.0264194,-1.7975695,-0.031073,-0.8426963,0.51197237,0.7233183,0.34889367,-0.2279413,-0.25222355,0.44556093,0.38338184,1.0366555,0.34827185,-0.21256234,0.774707,-1.7718749,0.08600563,-0.11336254,-0.0061313096,-0.6199931,0.29111543,0.27211457,1.0703038,-1.2931347,0.69613564,-0.55626005,0.14115448,0.42282248,0.2905022,-0.47597402,0.86484396,-1.5446113,1.4821606,1.5101336,1.6717315,-0.21080516,2.0792255,-0.18144019,1.3126957,-0.07504652,-0.043719385,1.2303035,1.7833632,-0.5559169,-0.6395407,-0.93358344,-0.62791383,-0.8086192,0.70272154,-0.1680456,-0.65526116,1.3109183,-0.7453254,0.63024414,0.78722787,-0.8107687,-1.140642,-0.9941802,2.109847,-0.13373849,-0.41255426,-0.20524755,-1.2215421,-0.76995367,0.49710572,0.6852891,-0.74168587,-0.09562168,1.7669417,0.47040448,-1.2980828,-0.31150377,-0.5872928,0.5589953,-0.07664836,1.056977,-0.15329005,0.48510104,1.0506365,0.22006944,0.7860791,-0.7206998,1.1729727,1.0801806,-0.9923506,-0.9022774,-1.1688194,0.35508806,-2.846091,-0.3531015,-0.33319646,-0.1003971,-0.42050454,-0.25761545,2.0444655,-1.6090897,0.44045946
-10.40103,-0.1614541,-0.5220427,-0.5578353,-0.7367749,0.36471584,0.117745414,1.3203667,-0.7279973,-0.80421185,0.0035630798,-1.4440457,1.9064543,1.7007664,-0.0811593,0.8338972,1.2250578,-1.507053,0.13080785,0.7445973,-0.6786454,-0.12947534,-0.69808966,-0.6046835,0.21414386,-0.73108983,-1.0468521,0.90275645,0.86355126,0.9745907,-0.18184218,0.19058278,-1.4473629,0.27662084,-0.22406581,0.9695132,2.6822639,-1.1006675,0.6155801,-0.10207201,0.596942,-0.6251364,-0.9028203,-1.2881868,0.3777162,-1.499478,-1.0983576,-0.2033215,0.5636294,-1.0390539,-1.1838996,-1.0148947,0.97292393,-0.8535656,0.013900775,-0.8492517,0.22631973,-0.39356774,0.21820398,1.8194469,-0.3935354,1.9491767,1.0615323,0.35807574,1.5238115,0.97249305,1.3898708,-0.62966895,-1.2638845,-0.81740564,0.5681566,-0.31296274,-0.70500946,-1.6239222,0.30357316,0.26947215,1.4123385,0.2270904,1.2330785,-1.048264,-1.2582395,0.6071168,0.9994495,0.63134736,-0.8525454,-0.91850376,-2.3448822,-1.4273157,-1.1861727,-1.1219498,-0.35288525,1.9515564,0.6833957,-0.24481228,0.058883198,-0.08156428,-0.2583273,1.0506765,-0.33749026,-0.54569167,-0.72674686
5.765623,0.12808488,0.059973393,0.5021465,-0.5417655,0.64881665,0.6809561,-0.6573195,-0.19451617,-0.19954439,-0.41549882,-1.8680238,0.23193838,0.5912127,0.42484713,-0.12369881,0.026593376,-0.81393915,-0.2781182,0.2669842,-1.154924,-0.5081209,-1.4166007,-0.24917616,-0.4690138,1.2347248,1.6767384,1.4263309,-1.2151804,1.0738808,0.37714788,-1.9358858,-1.047762,-2.594731,-0.669514,-0.5734653,0.29589638,-1.5649415,1.638532,0.21470363,-0.6562637,0.5861262,-0.5477418,0.9451631,-0.4470706,-0.19095397,-0.23227516,-1.506306,0.9319614,-0.5860238,-1.0539311,-1.1176718,-1.0293301,-2.3393753,0.011114468,1.684843,-1.5259733,0.61254305,-1.9822174,0.8100585,0.6002722,1.7033452,-0.90312696,-2.199165,0.20311321,-2.0455496,-0.3034877,-1.2015094,1.8660253,0.013982546,-0.14177904,-1.3917092,0.027550606,0.8193017,1.2636201,0.03806315,1.2959526,-1.7495377,0.5392036,-0.031795416,-0.015573533,0.8167718,-0.39557773,0.3810786,0.12853186,-0.17033099,-0.4657838,0.15926147,0.10340324,-0.12779614,0.058324814,-1.335548,0.50521594,-0.14449003,0.46021152,0.18881038,1.282288,-0.5099914,-2.2067072,0.11843043,-0.35006952
8.6913395,0.25546104,-0.44403625,1.1685295,0.80651623,1.7207999,1.9845064,-1.3412029,0.8008835,-0.859753,-1.1980841,-0.26043886,0.8053951,-1.519399,1.3080279,0.2131774,-1.7147079,1.2100536,-1.87235,1.0208639,1.3886106,-0.5658657,0.5115013,0.7413632,-0.4165455,-0.07478482,-0.09581516,0.9527571,-0.13861996,0.24624227,-0.71168697,1.3592986,1.5385534,-2.2607408,0.8608085,0.07750643,1.2102726,-0.9752872,0.9891928,0.6924516,-1.8668523,1.2835013,-0.21340731,0.42894098,0.37806067,0.9828511,-0.015405143,-0.1121256,-1.7832035,-1.2405151,1.4241319,-0.5619686,-1.7273934,0.3361373,1.7524873,-2.1387444,0.036989823,-0.26786828,-0.16404732,0.7020674,1.4446893,0.82339245,0.8338894,-1.9763613,-0.2806408,-1.1054621,0.21887186,-1.3113897,0.16754797,-0.17009814,-1.2180513,-0.133024,1.2074419,-0.05726844,0.108114526,-0.12650251,-0.45116502,0.06842311,-1.0083461,0.18339117,0.65445876,0.65518576,0.9373611,0.03539576,1.082998,0.64423984,1.3900661,0.73892933,0.02540124,3.5007174,0.7961402,-0.38290477,-0.73844767,-0.123532265,-0.8618677,-0.3063397,-0.73599494,-0.16597262,-1.3766744,-1.0816604,0.19738318
