y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
2.8852968,2.0221384,0.55733806,0.7918903,-1.738484,-0.34025332,0.8774367,-0.9167538,-0.20270202,0.09769474,0.59273094,0.78841037,0.9490783,-0.65875375,0.9267547,-0.24656163,1.3254931,-0.97362846,1.8371968,-0.8153465,-1.0993078,2.146682,0.94847286,0.5723851,-0.016077418,-0.5394882,0.03812216,0.38182026,-1.2580035,0.8844239,-0.5881306,0.40494484,-0.88523585,-0.42338818,0.82382244,-0.7121858,-0.1341275,-0.21829033,-1.0891066,0.8064759,-1.7608963,-0.2841654,0.06973423,0.91409415,0.09615674,-0.27017426,-0.19152083,0.91582805,-0.05973027,0.0778396,0.8966923,0.74966097,0.19380754,1.6211705,-0.21008883,-0.17906608,1.2654635,0.15930918,-0.84740984,-0.91280735,0.4765514,-1.3436927,0.44961268,-0.47823992,-0.74398166,-1.0867101,0.59478843,1.4482898,-0.38196406,-0.50091916,-0.05803513,1.3746151,1.5429534,-2.0408618,0.14214121,-0.65800554,0.21308424,-0.26475623,-1.5681027,0.77014524,-0.051657185,1.3740562,1.7451333,-0.50361925,-1.2485487,0.85763013,-0.913766,2.1802452,0.3337479,0.5767791,-0.7954672,0.39041778,-1.2870388,-1.1668096,1.1710242,1.0483042,-1.0980426,-1.701779,1.3548778,0.19329907,-0.5704446
3.4453146,-0.9920915,0.6164932,0.31813735,1.51698,-0.49192014,0.79948676,-0.4833036,-1.5307826,0.5851977,1.0895605,-0.11761403,1.4661318,0.53282684,0.38195896,-1.2555975,0.4722202,-0.6203816,0.66590834,-0.6401364,0.0066394256,-1.6739645,0.52381265,-1.383598,0.076923214,-0.099970944,-1.22929,-0.5935718,-1.1004478,0.92145723,-0.19674575,-0.05008984,-0.5745169,0.3600622,0.5704949,0.08832526,-0.009419842,1.6052417,0.60778445,1.4278558,1.7828383,-0.25045225,-1.5069904,0.12518519,0.28890836,1.6149869,0.059177883,-0.6051553,1.3732648,-1.7958266,-0.42243934,-1.2272104,-1.0757296,0.38006258,0.7668284,-0.81358767,-2.328662,0.25936988,-0.9919846,-0.38115147,0.6197648,-1.0901185,-0.014327639,0.053600438,-0.047549367,1.3808155,1.92374,0.21554227,-0.6396506,0.6102912,-1.9933226,0.3628172,0.16467069,0.7676652,-0.23409955,-0.6639398,1.8090913,0.33918336,0.80075675,0.34760958,-0.4979465,0.15959406,-0.16483086,-3.371437,1.4873708,0.38534257,-0.2995473,-1.390999,-0.020922903,-1.7411076,1.5516994,-1.6843061,0.6748129,1.680586,-0.17330295,-0.44302824,-0.21266517,0.5520979,-0.948447,1.9457904,-1.4816043
3.1465065,-0.38598827,1.9385381,1.2432,0.2658733,-1.1125915,0.6407933,0.8981601,0.58794504,-0.14775151,-0.31329554,-0.49850717,0.35494834,0.13484812,-0.6756277,0.29290017,-0.766335,0.48408777,-0.05498899,-2.4898021,-0.83417434,0.413486,0.73867315,0.38295448,0.57647586,-1.9107429,1.272438,-0.70696324,-0.08182073,-0.94894224,0.5120707,-1.1101861,0.50212866,-0.432162,0.7550789,-0.51083094,0.28028023,-1.3501081,-0.3767676,-1.4083331,0.88427675,-0.03643613,-0.4807724,-0.17223948,1.643791,-0.90602696,0.07630114,1.3261677,1.1360776,0.0022018328,0.19110297,-0.5736984,-1.2072226,0.14057286,-0.40149167,-0.31042784,0.021301,-0.3390591,-1.5211502,-0.086469814,0.5725402,-1.2050146,0.2477649,0.9834768,-1.0045447,-2.105127,-1.2915787,0.9435288,0.2780365,-0.73396796,-0.2750736,-0.881534,0.9542437,-0.91598076,0.095697135,-0.22177854,0.43100402,-1.9747462,0.527861,1.3391845,-0.47820878,-0.306332,-0.42675155,0.17391822,0.874563,-0.37539423,0.4774818,-1.408704,-0.12197852,0.79512733,-0.04144136,1.827043,-0.36993763,-3.1746705,-1.6981145,-1.5154641,0.32264328,0.055853788,0.7382517,0.6764694,-0.65695137
2.0895746,-1.2992386,0.19878435,-0.8064582,0.59787166,-0.61192423,-1.0637459,-0.47448644,-0.40507,-1.0809188,-2.173337,-1.0564257,0.795234,-0.34527108,-1.12606,0.6324816,0.8067877,-0.61077005,-1.5184258,-1.5005381,-1.0694635,-0.47701097,1.776122,1.2479409,-0.5292216,-1.6980543,0.25350228,-0.8146909,-1.1506745,1.0630745,0.019602235,-0.50486386,-0.36566117,0.70837945,-0.18447092,-0.23430789,-0.41049755,0.10534496,0.4855199,-0.087978385,0.17209487,1.1303166,-0.74065703,1.6512903,-0.9102283,-1.4401062,-0.9402684,0.8407798,-0.06933815,0.94790107,0.4600613,0.58216083,0.24244234,-0.55160326,-0.3851463,2.1373394,-1.9309175,-0.2225259,-0.014337715,1.2032149,2.415301,0.30851397,0.6286465,-0.38530317,2.311727,-0.73654664,-1.4586213,0.16504727,0.69538456,-0.13638899,-1.7843242,-0.8580156,-0.837518,0.09374219,-0.68258286,0.14758606,-0.08170232,1.8027012,1.4822911,0.55954236,-1.7577302,-0.06323016,-0.73059475,1.2030449,-0.9070644,0.31769267,0.9465118,1.1771699,1.3139645,-1.0908397,0.7993956,1.1862202,-1.003379,-0.9886841,-1.1191366,-0.59058726,0.24002823,-0.7138558,-0.35289818,0.34018376,2.1573417
-2.2270708,-1.1799647,1.2994857,-0.5576437,-0.44058573,-1.2008209,-0.1001595,-0.4820994,-0.61299884,-0.47964862,-1.312879,-1.1550905,0.2890891,0.36650568,0.36784744,0.59085375,-0.3311125,0.26905993,0.4286737,-1.8435795,1.3191713,1.8038133,-0.65281504,-1.2526703,1.0099826,0.29359964,0.81335473,0.82527953,-1.0888599,0.7375542,0.20924881,-1.1747137,-0.88206506,1.0194259,-0.026741404,2.2990696,0.93888617,0.094387464,0.5703266,-0.008937627,-0.5581014,-0.86562586,1.7796768,1.7950888,-1.5081018,0.41800222,0.7218067,1.1662905,0.73730177,-0.4328066,-0.86935,-0.071076795,-0.27232978,-0.124483526,0.86880046,0.88776,0.57230306,1.4885001,1.4940921,2.4961436,0.9141278,1.0963206,-0.13795012,0.61665636,0.9096259,0.34041604,-0.6143479,-0.08778351,0.47329143,-1.5311432,-1.1793689,0.0642791,-1.0166531,0.30516407,-0.54460144,-0.18331645,-0.18104902,0.13307355,1.2463688,0.22300515,-1.221024,1.1367835,-1.249074,0.55258286,0.46628475,-0.4432638,2.0705733,1.7275809,-0.9159973,-0.21385315,-0.3630095,-1.4556171,0.33048847,-0.32178968,-0.1271852,-1.392916,0.27698427,-1.1891596,-1.5933553,0.3464471,0.72593045
-0.60212064,-0.740699,-0.35467145,0.3148503,-0.1239126,-0.861519,0.18681525,1.096596,-1.5526909,0.9724434,0.93720335,0.98773587,-0.078854635,0.22203146,-1.0084653,0.70625454,0.5705802,1.6916983,-0.62432927,-0.68825746,-0.15619174,0.21398449,1.6412426,-2.0009317,-0.12182238,-0.2145843,-0.9548316,0.72648996,-1.2321268,2.6484926,1.6988686,-1.2650566,-0.41463697,-2.130265,-0.47323012,-1.7397568,-0.88663685,0.31049117,0.639314,-0.50991654,0.5135879,0.49326625,-0.41944224,-0.33214334,-1.6271862,-0.5501352,-0.15263334,-0.6406107,0.9706023,-0.9648325,1.6568944,0.1456676,-0.85710114,-1.1028384,-0.37043104,0.4447699,-0.61475843,1.5748898,-0.3639693,1.9024892,-1.7995553,-0.85977805,-1.1783614,-1.5461158,-0.1982031,0.48436576,-1.8514243,-0.94087785,1.0415084,1.4212078,-0.15111093,-0.057941213,0.8902275,1.8281356,-0.9753169,-0.51175636,-0.09366523,0.72890115,-0.30642602,2.6132846,0.162405,0.02484734,0.5970955,-0.44988137,0.25468192,-0.6210971,2.3554192,-0.30097154,-1.588221,1.4875637,-0.6627314,1.6440277,0.14066307,-0.5122928,-0.18174608,0.77780867,1.1062516,-0.6343744,0.30808488,1.0510952,0.29152894
-5.9081798,0.5144819,-1.2152643,-0.5796274,2.3109396,2.2044396,-0.5576814,0.14634295,0.6207538,0.40165076,0.34338555,-1.5195402,-0.70329285,-0.9474142,0.98709273,-2.7174652,1.4374382,-0.8165381,-0.21836025,-0.15286146,0.8580798,-0.05284474,-1.2237265,0.39866176,0.39342913,-0.22737202,-0.040859472,-0.56912863,1.2406918,0.78482175,0.54112697,-0.79212546,-0.40941295,-0.18109548,0.1087999,0.47426385,-0.5758792,1.0986452,0.5238409,0.24502784,0.47757703,2.129634,-1.0801016,-0.9160496,-2.1634371,1.2221684,-0.62713844,1.1292837,-0.39794922,1.6281192,1.7827488,0.13082641,-1.4115976,0.43680117,-1.2063605,-0.21310958,-0.0565188,-0.9369104,-1.2549267,-0.95319563,0.73776364,0.42634228,1.2679908,-0.9311208,0.09229927,1.0781019,-0.052450113,0.50354034,0.6713608,1.8770244,0.49877325,1.0172932,1.8012236,-1.7124455,-1.071731,-0.3058459,-1.2342819,-0.8146938,0.15227115,-1.7423366,-1.6089009,-0.47367936,-1.6892481,-0.9219953,0.8575983,-0.05157898,0.026194852,0.43256658,-0.39832038,0.5526416,-0.17949569,-1.2709246,0.12561516,-0.83857155,1.3139795,2.1850226,-0.55531657,-1.6438947,-0.17174695,-0.66994625,0.27466142
5.047512,-2.4799674,-0.13798825,-0.22112224,0.83414465,-0.83519125,0.65761495,-1.0070705,0.072133236,0.6317346,-1.1054326,-0.16799407,0.47062197,-0.64022,-2.2382188,-0.06583891,1.4041708,1.3375474,0.36500058,-0.36437133,-1.1318618,-0.62647784,0.45748687,-1.2366552,0.7328468,0.10978334,1.1090561,-0.8811344,0.11314803,-0.6048068,-1.0732191,-0.62312216,-0.53387105,-1.4882299,1.2894158,-1.4303122,0.4777159,-0.031657945,-1.0120888,1.1901739,-0.51775205,1.1536096,1.7406191,-1.3599542,0.22112982,-0.56050664,-0.049431156,0.040187042,-1.7681825,-1.0559399,-0.8071367,0.5680499,-0.8040233,0.12759997,0.0813131,-1.022063,-0.44156438,0.21813878,2.2406547,-1.0008343,2.3215036,-0.19375658,-0.20173399,1.0696132,-1.3530897,0.35951024,0.6896748,-0.79610515,-0.83620644,0.8853258,1.2571052,0.32812297,-0.16042498,1.0493826,0.5794198,-0.15281378,0.3553436,0.538771,2.7196465,0.10649315,0.078435004,0.8816535,-0.90143925,1.0223176,0.09293027,1.6452525,-0.387849,-0.9450861,0.6613514,1.6125994,-1.1268868,0.73574543,0.39381146,-0.2893962,-0.37345824,-0.7296273,0.2916737,0.8604014,-0.10748176,-2.0556464,1.6370448
0.1611044,1.7752484,0.088642485,0.1274509,0.2946426,-0.33756098,-0.6614918,-0.8025334,-0.5763338,0.26098037,1.5506737,-0.53714436,0.47601986,2.0793808,0.034074962,0.62002575,-0.84631985,-0.10083113,-0.22390889,-1.4459885,-0.853509,-0.47801524,-0.4645493,0.6815796,0.26896924,1.13572,0.785348,0.38704053,-0.80260175,0.8887916,0.8586583,1.0945978,-0.4957375,-0.049161557,0.1313584,-0.5134668,-1.0895349,0.04964091,0.0625407,0.37273508,0.4954039,0.4238705,-0.44856888,-0.38851842,-1.5480901,0.791835,-1.0824792,-1.7813696,1.57515,0.9417668,-1.1016837,0.97672915,0.73907906,-1.0121526,-1.2098192,1.2027782,-0.7523846,-0.120828606,-1.2031972,-1.256998,1.0421735,0.13166176,-1.6201417,-0.20781922,-0.50313985,0.9226663,-0.37952712,-0.16430178,0.19539809,1.6183871,-0.33163956,-0.7327514,-0.014375286,0.45466286,0.75840986,0.0060348595,0.79681766,0.9994411,1.3161519,0.3805647,-1.6414394,-0.8562874,-0.28601447,-0.39369258,0.10669408,-0.8337828,0.7524705,0.1616284,-0.41790736,-0.7941711,0.2509412,0.9907585,-0.82912135,-0.65494746,0.8869757,1.3470646,-0.8160219,0.94451493,-0.43656904,-1.063659,0.05524891
-6.5806384,-0.8014332,0.11475726,-0.540881,0.1407757,0.6523141,-0.28918314,-0.96781725,-0.7757371,0.1162775,1.2592525,1.6490806,-0.4182951,0.5083281,0.32923383,-0.25549424,-0.5366967,0.3046135,-1.4007467,1.2999806,-1.4560425,-0.3457525,-1.7533779,2.0080636,-0.4398471,-0.5949743,0.35342366,-1.441627,0.808317,0.6883094,1.4877278,-0.7274891,0.8440118,-0.9152227,0.60510087,0.5667184,1.5345668,0.19527015,0.18269026,2.44597,0.21396734,0.6599153,1.6605465,0.5922787,-0.9615959,0.06701424,-0.16369376,1.1175344,-0.5730571,-0.33204925,-1.750259,-0.4038034,-1.1598191,-0.049011793,-1.728187,-2.5765316,0.35737333,0.31213453,0.9792953,0.23083599,1.1422507,-0.019668719,-0.039323602,-0.6829476,-0.056244582,-0.034944013,0.8003174,1.6907431,0.8500578,0.43566176,0.28805837,0.35559013,0.66668284,-1.0241642,1.0872891,1.5199054,-0.77725625,-0.14212762,-1.2528492,0.79952794,0.76241297,-0.72690153,1.0866439,1.3257616,-0.6995335,0.10348191,0.13219358,0.6379864,-2.715839,-0.054311845,0.48364878,-1.7804421,-0.8266485,0.3629423,1.0471307,-2.0731902,0.8949907,2.1617522,-0.11339102,0.8325462,-0.35591772
